13.2121 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
59.5673 	EXP 	slider_shape: autoDraw = False
59.5673 	EXP 	slider: autoDraw = False
59.5673 	EXP 	unnamed TextStim: autoDraw = False
59.5673 	EXP 	slider: markerPos = None
59.5673 	EXP 	slider: markerPos = None
59.5673 	EXP 	slider: markerPos = 4.0
59.5673 	EXP 	unnamed TextStim: autoDraw = True
59.5673 	EXP 	slider: autoDraw = True
59.9968 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
59.9981 	DATA 	Keypress: return
59.9992 	EXP 	slider_shape: autoDraw = False
59.9992 	EXP 	slider: autoDraw = False
59.9992 	EXP 	unnamed TextStim: autoDraw = False
59.9992 	EXP 	unnamed TextStim: autoDraw = True
61.0825 	DATA 	Keypress: return
61.0838 	EXP 	unnamed TextStim: autoDraw = False
61.0913 	EXP 	unnamed ShapeStim: autoDraw = True
62.0920 	EXP 	Sound  reached end of file
62.0920 	EXP 	Sound  started
64.5454 	EXP 	unnamed ShapeStim: autoDraw = False
64.5485 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([  0., 216.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
64.5572 	EXP 	slider: markerPos = None
64.5572 	EXP 	slider: markerPos = None
64.5572 	EXP 	slider: markerPos = 3.0
64.5572 	EXP 	unnamed TextStim: autoDraw = True
64.5572 	EXP 	slider: autoDraw = True
65.0590 	DATA 	Keypress: left
65.0991 	EXP 	slider: markerPos = 2.5
65.1374 	EXP 	slider: markerPos = 2.0
65.4366 	DATA 	Keypress: right
65.4741 	EXP 	slider: markerPos = 2.5
65.5128 	EXP 	slider: markerPos = 3.0
65.6469 	DATA 	Keypress: right
65.6799 	EXP 	slider: markerPos = 3.5
65.7189 	EXP 	slider: markerPos = 4.0
65.8089 	DATA 	Keypress: right
65.8466 	EXP 	slider: markerPos = 4.5
65.8850 	EXP 	slider: markerPos = 5.0
66.2803 	DATA 	Keypress: return
66.7731 	DATA 	Keypress: return
67.2715 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([  0., 216.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
67.2783 	EXP 	slider_shape: autoDraw = False
67.2783 	EXP 	slider: autoDraw = False
67.2783 	EXP 	unnamed TextStim: autoDraw = False
67.2783 	EXP 	slider: markerPos = None
67.2783 	EXP 	slider: markerPos = None
67.2783 	EXP 	slider: markerPos = 5.0
67.2783 	EXP 	unnamed TextStim: autoDraw = True
67.2783 	EXP 	slider: autoDraw = True
67.7968 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
67.7980 	DATA 	Keypress: return
67.7995 	EXP 	slider_shape: autoDraw = False
67.7995 	EXP 	slider: autoDraw = False
67.7995 	EXP 	unnamed TextStim: autoDraw = False
67.7995 	EXP 	unnamed TextStim: autoDraw = True
69.2047 	DATA 	Keypress: return
69.2102 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
69.2157 	EXP 	unnamed TextStim: autoDraw = False
69.2157 	EXP 	unnamed TextStim: autoDraw = True
69.3177 	DATA 	Keypress: return
71.1733 	DATA 	Keypress: return
71.1766 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
71.1837 	EXP 	unnamed TextStim: autoDraw = False
71.1837 	EXP 	unnamed TextStim: autoDraw = True
73.6742 	DATA 	Keypress: return
73.6814 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
73.6885 	EXP 	unnamed TextStim: autoDraw = False
73.6885 	EXP 	unnamed TextStim: autoDraw = True
75.8478 	DATA 	Keypress: return
75.8531 	EXP 	unnamed TextStim: autoDraw = False
76.1232 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
13.1122 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.2588 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
18.2323 	WARNING 	Monitor specification not found. Creating a temporary one...
19.4265 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

19.4270 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x171666c50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x171666cb0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1721f1ab0>, multiSample=False, name='window1', numSamples=2, pos=(356, 191), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.4270 	EXP 	window1: backgroundImage = None
19.4270 	EXP 	window1: backgroundFit = 'cover'
19.4607 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Hello World', units='norm', win=Window(...), wrapWidth=1)
19.4760 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.6)
19.4808 	WARNING 	t of last frame was 54.42ms (=1/18)
22.4944 	WARNING 	t of last frame was 3013.60ms (=1/0)
22.4944 	EXP 	unnamed TextStim: height = 0.06
22.4944 	EXP 	unnamed TextStim: height = 0.06
22.4944 	EXP 	unnamed TextStim: height = 0.06
22.4944 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.5963 	WARNING 	t of last frame was 101.88ms (=1/9)
22.5963 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.6975 	WARNING 	t of last frame was 101.30ms (=1/9)
22.6975 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.7991 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
22.7991 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.9006 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.0021 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.0792 	DATA 	Keypress: left
23.1035 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.1959 	EXP 	Sound  reached end of file
23.1959 	EXP 	Sound  started
23.3014 	EXP 	unnamed TextStim: height = 0.06
23.3014 	EXP 	unnamed TextStim: height = 0.06
23.3014 	EXP 	unnamed TextStim: height = 0.06
23.3014 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.4026 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.5041 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.6056 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.6939 	DATA 	Keypress: down
23.7068 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.7078 	EXP 	Sound  reached end of file
23.7078 	EXP 	Sound  started
23.8121 	EXP 	unnamed TextStim: height = 0.06
23.8121 	EXP 	unnamed TextStim: height = 0.06
23.8121 	EXP 	unnamed TextStim: height = 0.06
23.8121 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.8837 	DATA 	Keypress: down
23.9134 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.9143 	EXP 	Sound  reached end of file
23.9143 	EXP 	Sound  started
24.0182 	EXP 	unnamed TextStim: height = 0.06
24.0182 	EXP 	unnamed TextStim: height = 0.06
24.0182 	EXP 	unnamed TextStim: height = 0.06
24.0182 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.0656 	DATA 	Keypress: down
24.1196 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.1205 	EXP 	Sound  reached end of file
24.1205 	EXP 	Sound  started
24.2254 	EXP 	unnamed TextStim: height = 0.06
24.2254 	EXP 	unnamed TextStim: height = 0.06
24.2254 	EXP 	unnamed TextStim: height = 0.06
24.2254 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.2363 	DATA 	Keypress: down
24.3268 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.3278 	EXP 	Sound  reached end of file
24.3278 	EXP 	Sound  started
24.4318 	EXP 	unnamed TextStim: height = 0.06
24.4318 	EXP 	unnamed TextStim: height = 0.06
24.4318 	EXP 	unnamed TextStim: height = 0.06
24.4318 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.5329 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.6305 	DATA 	Keypress: return
24.6344 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.7359 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.8374 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
24.9389 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.0400 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.1412 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.2422 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.2551 	DATA 	Keypress: space
25.3435 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.3597 	WARNING 	Monitor specification not found. Creating a temporary one...
26.4696 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

26.4702 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x171666c50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x171666cb0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x174df8190>, multiSample=False, name='window1', numSamples=2, pos=(116, 131), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
26.4703 	EXP 	window1: backgroundImage = None
26.4703 	EXP 	window1: backgroundFit = 'cover'
26.4774 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([64., 64.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
26.4780 	EXP 	Created slider_shape = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1, name='slider_shape', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1408.,  720.]), units='pix', vertices=ndarray(...), win=Window(...))
26.6550 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
13.2909 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.5270 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
19.8549 	WARNING 	Monitor specification not found. Creating a temporary one...
20.0309 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
13.1174 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.2497 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
16.8414 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
13.1706 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.3239 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
17.0322 	WARNING 	Monitor specification not found. Creating a temporary one...
18.2404 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.2409 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x173d39cf0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x173d39c90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1749f7670>, multiSample=False, name='window1', numSamples=2, pos=(356, 191), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.2410 	EXP 	window1: backgroundImage = None
18.2410 	EXP 	window1: backgroundFit = 'cover'
18.2656 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Hello World', units='norm', win=Window(...), wrapWidth=1)
18.2805 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.6)
18.2838 	WARNING 	t of last frame was 43.72ms (=1/22)
21.2958 	WARNING 	t of last frame was 3012.00ms (=1/0)
21.2958 	EXP 	unnamed TextStim: height = 0.06
21.2958 	EXP 	unnamed TextStim: height = 0.06
21.2958 	EXP 	unnamed TextStim: height = 0.06
21.2958 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.3974 	WARNING 	t of last frame was 101.57ms (=1/9)
21.3974 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.4988 	WARNING 	t of last frame was 101.43ms (=1/9)
21.4988 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.6007 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
21.6007 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.7022 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.8033 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
21.9044 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.0055 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.1066 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.2185 	DATA 	Keypress: left
22.2201 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.3163 	EXP 	Sound  reached end of file
22.3163 	EXP 	Sound  started
22.4213 	EXP 	unnamed TextStim: height = 0.06
22.4213 	EXP 	unnamed TextStim: height = 0.06
22.4213 	EXP 	unnamed TextStim: height = 0.06
22.4213 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.5100 	DATA 	Keypress: left
22.5226 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.5237 	EXP 	Sound  reached end of file
22.5237 	EXP 	Sound  started
22.6295 	EXP 	unnamed TextStim: height = 0.06
22.6295 	EXP 	unnamed TextStim: height = 0.06
22.6295 	EXP 	unnamed TextStim: height = 0.06
22.6295 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.7310 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.8323 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.8552 	DATA 	Keypress: down
22.9334 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
22.9348 	EXP 	Sound  reached end of file
22.9348 	EXP 	Sound  started
23.0387 	EXP 	unnamed TextStim: height = 0.06
23.0387 	EXP 	unnamed TextStim: height = 0.06
23.0387 	EXP 	unnamed TextStim: height = 0.06
23.0387 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.0763 	DATA 	Keypress: down
23.1402 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
23.1417 	EXP 	Sound  reached end of file
