12.9595 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
58.4966 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.5980 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.6994 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.8005 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
58.9016 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.0031 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.1042 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.2053 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.3064 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.4019 	DATA 	Keypress: up
59.4076 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.4083 	EXP 	Sound  reached end of file
59.4083 	EXP 	Sound  started
59.5124 	EXP 	unnamed TextStim: height = 0.06
59.5124 	EXP 	unnamed TextStim: height = 0.06
59.5124 	EXP 	unnamed TextStim: height = 0.06
59.5124 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.6135 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.7149 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.8165 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
59.9176 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.0190 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.1201 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.2213 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.3224 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.4235 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.5245 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.6256 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.7270 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.8285 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
60.9297 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.0313 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.1327 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.2337 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.3350 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.4360 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.5370 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.5647 	DATA 	Keypress: up
61.6381 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.6391 	EXP 	Sound  reached end of file
61.6391 	EXP 	Sound  started
61.7432 	EXP 	unnamed TextStim: height = 0.06
61.7432 	EXP 	unnamed TextStim: height = 0.06
61.7432 	EXP 	unnamed TextStim: height = 0.06
61.7432 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.8446 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
61.9461 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.0476 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.1491 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.2502 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.3513 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.4523 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.5535 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.6545 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.7556 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.8566 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
62.9581 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.0596 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.1611 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.2623 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.3636 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.4646 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.5656 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.6666 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.7677 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.8517 	DATA 	Keypress: right
63.8687 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
63.8716 	EXP 	Sound  reached end of file
63.8716 	EXP 	Sound  started
63.9759 	EXP 	unnamed TextStim: height = 0.06
63.9759 	EXP 	unnamed TextStim: height = 0.06
63.9759 	EXP 	unnamed TextStim: height = 0.06
63.9759 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.0774 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.1790 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.2805 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.3817 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.4828 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.5839 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.6849 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.7861 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.8872 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
64.9883 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.0899 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.1914 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.2929 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.3942 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.4953 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.5962 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.6972 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.7983 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
65.8994 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.0004 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.1014 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.2029 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.3045 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.4060 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.5072 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.6084 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.7094 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.8106 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
66.9116 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.0126 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.1137 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.2152 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.3167 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.4182 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.5193 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.6204 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.7215 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.8226 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.9236 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
67.9266 	DATA 	Keypress: right
68.0246 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.0272 	EXP 	Sound  reached end of file
68.0272 	EXP 	Sound  started
68.1312 	EXP 	unnamed TextStim: height = 0.06
68.1312 	EXP 	unnamed TextStim: height = 0.06
68.1312 	EXP 	unnamed TextStim: height = 0.06
68.1312 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.2322 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.3337 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.4352 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.5363 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.6374 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.7385 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.8395 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
68.9405 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.0415 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.1427 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.2437 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.3452 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.4468 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.5484 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.6495 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.7506 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.8516 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
69.9527 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.0537 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.1234 	DATA 	Keypress: right
70.1547 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.1555 	EXP 	Sound  reached end of file
70.1555 	EXP 	Sound  started
70.2598 	EXP 	unnamed TextStim: height = 0.06
70.2598 	EXP 	unnamed TextStim: height = 0.06
70.2598 	EXP 	unnamed TextStim: height = 0.06
70.2598 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.3609 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.4624 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.5639 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.6651 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.7662 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.8673 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
70.9683 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.0694 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.1704 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.2715 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.3726 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.4739 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.5754 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.6768 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.7779 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.8790 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.9254 	DATA 	Keypress: right
71.9801 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
71.9810 	EXP 	Sound  reached end of file
71.9811 	EXP 	Sound  started
72.0851 	EXP 	unnamed TextStim: height = 0.06
72.0851 	EXP 	unnamed TextStim: height = 0.06
